study_id,observation_id,observer.initials,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat.control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note,genus,filename,max.temp.C,duration.days,dhd.C.days,range.C,rate.C.day.1
S0018,OBO3523,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CC_Heat_TestDay8,312,NO,T,~0.5,NO,,1,6,YES,11,NO,YES,YES,14,YES,90,456,19,0,HEAT,INCREASED VARIABLE,YES,YES,S0018_OBO3523_temp.csv,NR,29.81,DURING,32.96,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.57,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,S0018_OBO3523,33.09,296.39,1043.384595,9.45,0.039737768
S0018,OBO3524,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CC_Heat_TestDay9,312,NO,T,~0.5,NO,,1,6,YES,11,NO,YES,YES,14,YES,90,480,20,0,HEAT,INCREASED VARIABLE,YES,YES,S0018_OBO3524_temp.csv,NR,29.81,DURING,32.21,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.57,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,S0018_OBO3524,33.09,297.39,1046.507852,9.45,0.039737768
S0018,OBO3525,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CC_Heat_TestDay10,312,NO,T,~0.5,NO,,1,6,YES,11,NO,YES,YES,14,YES,90,504,21,0,HEAT,INCREASED VARIABLE,YES,YES,S0018_OBO3525_temp.csv,NR,29.81,DURING,32.8,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.53,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,S0018_OBO3525,33.09,298.39,1049.539562,9.45,0.039737768
S0018,OBO3526,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CC_Heat_TestDay11,312,NO,T,~0.5,NO,,1,6,YES,11,NO,YES,YES,14,YES,90,528,22,0,HEAT,INCREASED VARIABLE,YES,YES,S0018_OBO3526_temp.csv,NR,29.81,DURING,31.97,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.52,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,S0018_OBO3526,33.09,299.39,1052.450382,9.45,0.039737768
S0018,OBO3527,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CC_Heat_TestDay12,312,NO,T,~0.5,NO,,1,6,YES,11,NO,YES,YES,14,YES,90,552,23,0,HEAT,INCREASED VARIABLE,YES,YES,S0018_OBO3527_temp.csv,NR,29.81,DURING,32.23,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.48,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,S0018_OBO3527,33.09,300.39,1055.333134,9.45,0.039737768
S0018,OBO3528,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CC_Heat_TestDay13,312,NO,T,~0.5,NO,,1,6,YES,11,NO,YES,YES,14,YES,90,576,24,0,HEAT,INCREASED VARIABLE,YES,YES,S0018_OBO3528_temp.csv,NR,29.81,DURING,32.15,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.49,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,S0018_OBO3528,33.09,301.39,1058.208633,9.45,0.039737768
S0018,OBO3529,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CV_Amb_Time0,312,NO,T,~0.5,NO,,2,11,YES,11,YES,YES,YES,14,YES,90,0,0,0,CONTROL,VARIABLE,YES,YES,S0018_OBO3529_temp.csv,NR,25.55,DURING,27.21,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.65,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,,,,,,
S0018,OBO3530,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CV_Amb_Month1,312,NO,T,~0.5,NO,,2,11,YES,11,YES,YES,YES,14,YES,90,720,30,0,CONTROL,VARIABLE,YES,YES,S0018_OBO3530_temp.csv,NR,25.55,DURING,26.402,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.63,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,,,,,,
S0018,OBO3531,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CV_Amb_Month2,312,NO,T,~0.5,NO,,2,11,YES,11,YES,YES,YES,14,YES,90,1440,60,0,CONTROL,VARIABLE,YES,YES,S0018_OBO3531_temp.csv,NR,27.14,DURING,29.515,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.63,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,,,,,,
S0018,OBO3532,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CV_Amb_Month3,312,NO,T,~0.5,NO,,2,11,YES,11,YES,YES,YES,14,YES,90,2160,90,0,CONTROL,VARIABLE,YES,YES,S0018_OBO3532_temp.csv,NR,28.62,DURING,29.115,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.65,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,,,,,,
S0018,OBO3533,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CV_Amb_Month4,312,NO,T,~0.5,NO,,2,11,YES,11,YES,YES,YES,14,YES,90,2880,120,0,CONTROL,VARIABLE,YES,YES,S0018_OBO3533_temp.csv,NR,29.18,DURING,31.0395,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.66,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,,,,,,
S0018,OBO3534,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CV_Amb_Month5,312,NO,T,~0.5,NO,,2,11,YES,11,YES,YES,YES,14,YES,90,3600,150,0,CONTROL,VARIABLE,YES,YES,S0018_OBO3534_temp.csv,NR,29.86,DURING,31.319,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.67,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,,,,,,
S0018,OBO3535,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CV_Amb_Month6,312,NO,T,~0.5,NO,,2,11,YES,11,YES,YES,YES,14,YES,90,4320,180,0,CONTROL,VARIABLE,YES,YES,S0018_OBO3535_temp.csv,NR,30.21,DURING,30.735,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.63,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,,,,,,
S0018,OBO3536,AU,Schoepf,doi.org/10.1038/s41467-019-12065-0,Stress-resistant corals may not acclimatize to ocean warming but maintain heat tolerance under cooler temperature,2019,Nature Communications,2016,Australia,-31.9787,115.8198,"Shell Island (Shenton Bluff), Cygnet Bay, NW Australia",Indian,-16.28458,123.2413,April,2016,coral,1,adult,L,Acropora aspera,"T, M",(12 temperature treatments x 27 timepoints) - 3 timepoints were not measured in 4 temp treatments = 324 - 12 = 312; See Notes,CV_Amb_Month6.25,312,NO,T,~0.5,NO,,2,11,YES,11,YES,YES,YES,14,YES,90,4488,187,0,CONTROL,VARIABLE,YES,YES,S0018_OBO3536_temp.csv,NR,30.72,DURING,31.293,COMMON,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,NR,NR,560,12,F,,"","","",,,,"","",,,"","","",0.63,maximum quantum yield,YES,nighttime,60,"","","","",YES,verena.schoepf@uwa.edu.au ,"Heat ramp up starts May 5 for CC_Heat and CV_Heat, TestDay 1 is May 17; 12 timpoints (9:20am to 10:15 am on May 11 has no temp data). Fv/Fm was not measured at month 6.25, month 6.5 and month 6.75 for LC_Amb, LC_heat, LV_Amb, and LC_Heat; corals were collected in April 2016 and fragmented in July 2016, acclimation time ~3 months (~ 90 days); Fv/Fm measured time 18:00 - 21:00. I grabbed temperature until 21:00 of the last day of the month or the week for each time series. Control temp for each treatment is the average temperature of the CC_Amb for the same timepoint given in Supplementary Table 2",Acrop,,,,,,
