observer initials,study_id,observation_id,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat-control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note
AU,S0039,OBO_4919,Gegner,doi:10.1242/bio.045591,High levels of floridoside at high salinity link osmoadaptation with bleaching susceptibility in the cnidarian-algal endosymbiosis,2019,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"Host-Symbiont Pairng, T, Sa",2 pairings x 3 salinites x 2 temp = 12,CC7-SSA01_42_34,12,YES,L,NR,YES,"T, Sa",1,21,NA,2,NO,NO,YES,NA,YES,10,288,12,0,HEAT,INCREASED,NO,NO,S0039_OBO4919_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SR,,BD LSR Fortessa cell analyzer,3,NR,,,,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,0.15,CellROX fluorescence per algal endosymbiont,CellROX Orange Reagent,Cziesielski et al. (2018),YES,christian.voolstra@uni-konstanz.de,"The same experiment as S0065, but this study also reports ROS data. Feeding was ceased with the beginning of the acclimation."
JM,S0040,OBO_3867,Ishii,https://doi.org/10.1534/g3.118.201012,Global Shifts in Gene Expression Profiles Accompanied with Environmental Changes in Cnidarian-Dinoflagellate Endosymbiosis,2019,G3,NR,NR,NR,NR,NA,NA,NA,NA,NA,NA,anemone,1,adult,L,Exaiptasia diaphana,T,2 Temp Treatments x 1 Time point,25_24h,2,NO,NA,NR,NO,NA,1,3,NA,5,NO,NO,NO,NA,YES,7,0,0,0,CONTROL,CONSTANT,NO,NO,NA,NA,25,NA,25,COMMON,NO,R,R,R,R,NA,ARTIFICIAL,NR,NR,NR,NR,12,SF,,NR,NA,NR,,,,NA,NA,,,NA,NR,NA,0.507,Maximum quantum yield of photosystem II,YES,NR,30,,NA,NA,NA,YES,maruyama@tohoku.ac.jp,anemones were grown in tanks
JM,S0040,OBO_3868,Ishii,https://doi.org/10.1534/g3.118.201012,Global Shifts in Gene Expression Profiles Accompanied with Environmental Changes in Cnidarian-Dinoflagellate Endosymbiosis,2019,G3,NR,NR,NR,NR,NA,NA,NA,NA,NA,NA,anemone,1,adult,L,Exaiptasia diaphana,T,2 Temp Treatments x 1 Time point,33_24h,2,NO,NA,NR,NO,NA,1,3,NA,5,NO,NO,NO,NA,YES,7,24,1,0,HEAT,CONSTANT,NO,NO,NA,NA,25,DURING,33,COMMON,YES,R,R,R,R,ACUTE,ARTIFICIAL,NR,NR,NR,NR,12,SF,,NR,NA,NR,,,,NA,NA,,,NA,NR,NA,0.421,Maximum quantum yield of photosystem II,YES,NR,30,,NA,NA,NA,YES,maruyama@tohoku.ac.jp,anemones were grown in tanks
AU,S0053,OBO_4419,Cziesielski & Liew,doi.org/10.1098/rspb.2017.2654,Multi-omics analysis of thermal stress response in a zooxanthellate cnidarian reveals the importance of associating with thermotolerant symbionts,2018,Proceedings of the Royal Society B-Biological Sciences,NR,United States of America,NR,NR,"Wilmington, North Carolina",Atlantic,34.22573,-77.9447,NR,NR,anemone,1,adult,L,Aiptasia pallida,"T, Strain",3 strains x 2 temp = 6,CC7_25,6,YES,"T, L",NR,NO,NA,4,4,NA,3,NO,NO,YES,0,YES,3,0,0,0,CONTROL,CONSTANT,NO,NO,S0053_OBO4419_temp.csv,NR,25,BEFORE,25,DIFFERENT,NO,C,C,C,C,NA,ARTIFICIAL,INDOOR,~80,NR,NR,12,R,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,34641.45 ml/ug,CellROX in hospite,"5 mM CellROX Green Reagent,  fluorescence intensity measured at excitation of 468 nm and emission at 520 nm using SpectraMax Paradigm Multi-Mode Detection Platform",NR,YES,manuel.aranda@kaust.edu.sa,ROS values are CELLROX normalized to total protien (ug/ml). Depth NR. Mocked temperature using description in Section 2b.
AU,S0053,OBO_4420,Cziesielski & Liew,doi.org/10.1098/rspb.2017.2654,Multi-omics analysis of thermal stress response in a zooxanthellate cnidarian reveals the importance of associating with thermotolerant symbionts,2018,Proceedings of the Royal Society B-Biological Sciences,NR,United States of America,NR,NR,"Wilmington, North Carolina",Atlantic,34.22573,-77.9447,NR,NR,anemone,1,adult,L,Aiptasia pallida,"T, Strain",3 strains x 2 temp = 6,CC7_32,6,YES,"T, L",NR,NO,NA,4,4,NA,3,NO,NO,YES,0,YES,3,28,1.17,0,HEAT,INCREASED,NO,NO,S0053_OBO4420_temp.csv,NR,25,DURING,32,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~81,NR,NR,12,R,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,31494.85 ml/ug,CellROX in hospite,"5 mM CellROX Green Reagent,  fluorescence intensity measured at excitation of 468 nm and emission at 520 nm using SpectraMax Paradigm Multi-Mode Detection Platform",NR,YES,manuel.aranda@kaust.edu.sa,ROS values are CELLROX normalized to total protien (ug/ml). Depth NR. Mocked temperature using description in Section 2b.
AU,S0053,OBO_4421,Cziesielski & Liew,doi.org/10.1098/rspb.2017.2654,Multi-omics analysis of thermal stress response in a zooxanthellate cnidarian reveals the importance of associating with thermotolerant symbionts,2018,Proceedings of the Royal Society B-Biological Sciences,NR,United States of America,NR,NR,"Kaneohe Bay, Coconut Island, Hawaii, USA",Pacific,21.39965,-157.797,NR,NR,anemone,1,adult,L,Aiptasia pallida,"T, Strain",3 strains x 2 temp = 6,H2_25,6,YES,"T, L",NR,NO,NA,4,4,NA,3,NO,NO,YES,0,YES,3,0,0,0,CONTROL,CONSTANT,NO,NO,S0053_OBO4421_temp.csv,NR,25,BEFORE,25,DIFFERENT,NO,C,C,C,C,NA,ARTIFICIAL,INDOOR,~82,NR,NR,12,R,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,43445.79 ml/ug,CellROX in hospite,"5 mM CellROX Green Reagent,  fluorescence intensity measured at excitation of 468 nm and emission at 520 nm using SpectraMax Paradigm Multi-Mode Detection Platform",NR,YES,manuel.aranda@kaust.edu.sa,ROS values are CELLROX normalized to total protien (ug/ml). Depth NR. Mocked temperature using description in Section 2b.
AU,S0053,OBO_4422,Cziesielski & Liew,doi.org/10.1098/rspb.2017.2654,Multi-omics analysis of thermal stress response in a zooxanthellate cnidarian reveals the importance of associating with thermotolerant symbionts,2018,Proceedings of the Royal Society B-Biological Sciences,NR,United States of America,NR,NR,"Kaneohe Bay, Coconut Island, Hawaii, USA",Pacific,21.39965,-157.797,NR,NR,anemone,1,adult,L,Aiptasia pallida,"T, Strain",3 strains x 2 temp = 6,H2_32,6,YES,"T, L",NR,NO,NA,4,4,NA,3,NO,NO,YES,0,YES,3,28,1.17,0,HEAT,INCREASED,NO,NO,S0053_OBO4422_temp.csv,NR,25,DURING,32,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~83,NR,NR,12,R,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,46166.36 ml/ug,CellROX in hospite,"5 mM CellROX Green Reagent,  fluorescence intensity measured at excitation of 468 nm and emission at 520 nm using SpectraMax Paradigm Multi-Mode Detection Platform",NR,YES,manuel.aranda@kaust.edu.sa,ROS values are CELLROX normalized to total protien (ug/ml). Depth NR. Mocked temperature using description in Section 2b.
AU,S0053,OBO_4423,Cziesielski & Liew,doi.org/10.1098/rspb.2017.2654,Multi-omics analysis of thermal stress response in a zooxanthellate cnidarian reveals the importance of associating with thermotolerant symbionts,2018,Proceedings of the Royal Society B-Biological Sciences,NR,Saudi Arabia,NR,NR,"Al Lith, Saudi Arabia",Red Sea,20.0458,40.0759,NR,NR,anemone,1,adult,L,Aiptasia pallida,"T, Strain",3 strains x 2 temp = 6,RS_25,6,YES,"T, L",NR,NO,NA,4,4,NA,3,NO,NO,YES,0,YES,3,0,0,0,CONTROL,CONSTANT,NO,NO,S0053_OBO4423_temp.csv,NR,25,BEFORE,25,DIFFERENT,NO,C,C,C,C,NA,ARTIFICIAL,INDOOR,~84,NR,NR,12,R,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,56113.19 ml/ug,CellROX in hospite,"5 mM CellROX Green Reagent,  fluorescence intensity measured at excitation of 468 nm and emission at 520 nm using SpectraMax Paradigm Multi-Mode Detection Platform",NR,YES,manuel.aranda@kaust.edu.sa,ROS values are CELLROX normalized to total protien (ug/ml). Depth NR. Mocked temperature using description in Section 2b.
AU,S0053,OBO_4424,Cziesielski & Liew,doi.org/10.1098/rspb.2017.2654,Multi-omics analysis of thermal stress response in a zooxanthellate cnidarian reveals the importance of associating with thermotolerant symbionts,2018,Proceedings of the Royal Society B-Biological Sciences,NR,Saudi Arabia,NR,NR,"Al Lith, Saudi Arabia",Red Sea,20.0458,40.0759,NR,NR,anemone,1,adult,L,Aiptasia pallida,"T, Strain",3 strains x 2 temp = 6,RS_32,6,YES,"T, L",NR,NO,NA,4,4,NA,3,NO,NO,YES,0,YES,3,28,1.17,0,HEAT,INCREASED,NO,NO,S0053_OBO4424_temp.csv,NR,25,DURING,32,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~85,NR,NR,12,R,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,,NA,NA,NA,NA,27362.52 ml/ug,CellROX in hospite,"5 mM CellROX Green Reagent,  fluorescence intensity measured at excitation of 468 nm and emission at 520 nm using SpectraMax Paradigm Multi-Mode Detection Platform",NR,YES,manuel.aranda@kaust.edu.sa,ROS values are CELLROX normalized to total protien (ug/ml). Depth NR. Mocked temperature using description in Section 2b.
AU,S0065,OBO_4546,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day0,72,YES,L,NR,NO,NA,2,10,YES,2,NO,YES,YES,NA,NA,,0,0,0,CONTROL,CONSTANT,NO,NO,S0065_OBO4546_temp.csv,NR,25,BEFORE,25,COMMON,NO,C,C,C,C,NA,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.54,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4547,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day1,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,24,1,0,HEAT,INCREASED,NO,NO,S0065_OBO4547_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.57,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4548,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day2,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,48,2,0,HEAT,INCREASED,NO,NO,S0065_OBO4548_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.52,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4549,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day3,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,72,3,0,HEAT,INCREASED,NO,NO,S0065_OBO4549_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.55,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4550,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day4,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,96,4,0,HEAT,INCREASED,NO,NO,S0065_OBO4550_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.5,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4551,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day5,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,120,5,0,HEAT,INCREASED,NO,NO,S0065_OBO4551_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.51,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4552,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day6,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,144,6,0,HEAT,INCREASED,NO,NO,S0065_OBO4552_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.52,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4553,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day7,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,168,7,0,HEAT,INCREASED,NO,NO,S0065_OBO4553_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.51,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4554,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day8,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,192,8,0,HEAT,INCREASED,NO,NO,S0065_OBO4554_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.5,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4555,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day9,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,216,9,0,HEAT,INCREASED,NO,NO,S0065_OBO4555_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.46,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4556,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day10,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,240,10,0,HEAT,INCREASED,NO,NO,S0065_OBO4556_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.5,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4557,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day11,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,264,11,0,HEAT,INCREASED,NO,NO,S0065_OBO4557_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.47,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4558,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day12,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,288,12,0,HEAT,INCREASED,NO,NO,S0065_OBO4558_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.44,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4559,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day13,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,312,13,0,HEAT,INCREASED,NO,NO,S0065_OBO4559_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.45,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4560,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_36_Day14,72,YES,L,NR,NO,NA,1,5,YES,2,NO,YES,YES,NA,NA,,336,14,0,HEAT,INCREASED,NO,NO,S0065_OBO4560_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.41,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4561,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_39_Day0,72,YES,L,NR,NO,NA,2,10,YES,2,NO,YES,YES,NA,NA,,0,0,0,CONTROL,CONSTANT,NO,NO,S0065_OBO4561_temp.csv,NR,25,BEFORE,25,COMMON,NO,C,C,C,C,NA,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.55,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4562,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_39_Day1,72,YES,L,NR,YES,"T, Sa",1,5,YES,2,NO,YES,YES,NA,NA,,24,1,0,HEAT,INCREASED,NO,NO,S0065_OBO4562_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.53,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
AU,S0065,OBO_4563,Gegner,doi:10.1242/bio.028878,High salinity conveys thermotolerance in the coral model Aiptasia,2017,Biology Open,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,anemone,1,adult,L,Aiptasia,"T, Sa, Strain, M",1 temp x 3 salinites x 2 strains x 15 timepoints - 6 timepoints for 1 strain x 3 salinities = 90 - 18 = 72,CC7_39_Day2,72,YES,L,NR,YES,"T, Sa",1,5,YES,2,NO,YES,YES,NA,NA,,48,2,0,HEAT,INCREASED,NO,NO,S0065_OBO4563_temp.csv,NR,25,DURING,34,COMMON,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,30-40,NR,NR,12,SF,,Flow cytometry,3,NR,,,,NA,NA,,,NA,NA,NA,0.56,Light-adapted photosynthetic efficiency of PSII,NO,NR,0,,NA,NA,NA,YES,christian.voolstra@kaust.edu.sa,Symbiont density was normalized to total protein content or total host protein. Mocked temp using Fig 1 and description in Methods.
